1,1,Будьте счастливы!,Be happy!,"v1157,a1038"
2,1,Нет энергии сегодня,No energy today,"l201,n1235,o1003"
3,1,"Продолжайте, пожалуйста","Continue, please","v1100,o1016"
4,1,открывать,to open,"x01v1101,v1101"
5,1,закрывать,to close,"x01v1102,v1102"
6,1,нет интуиции,no intuition,"l201,n1278"
7,1,не чёрные волосы,not black hair,"l202,a1030,n1199"
8,1,никогда не планируй,never plan,"o1005,v1085"
9,1,учиться,to study,"x01v1104,v1104"
10,1,не агрессивный,not agressive,"l202,a1101"
11,1,я знаю это,I know it,"l101,v1074,l108"
12,1,не вы,not you,"l202,l107"
13,1,нет детей,no children,"l201,n1116"
14,1,заканчивать,to finish,"x01v1105,v1105"
15,1,повторять,to repeat,"x01v1106,v1106"
16,1,импровизируй,improvise,v1162
17,1,расслабься,relax,v1108
18,1,работать,to work,"x01v1109,v1109"
19,1,не критично,not critical,"l202,a1103"
20,1,не голоден сегодня,not hungry today,"l202,a1040,o1003"
21,1,нет семьи,no family,"l201,n1117"
22,1,нет свежего молока,no fresh milk,"l201,a1016,n1243"
23,1,нет имени,no name,"l201,n1118"
24,1,почисти это,clean it,"v1110,l108"
25,1,играй,play,v1111
26,1,готовить,to cook,"x01v1112,v1112"
27,1,кури,smoke,v1113
28,1,путешествовать,to travel,"x01v1146,v1146"
29,1,маленький малыш,little baby,"a1025,n1121"
30,1,"Нет жены, нет проблем!","No wife, no problems!","l201,n1119,l201,n1290.0"
31,1,нет реальных мужчин,no real men,"l201,a1035,n1120.0"
32,1,семь тигров,seven tygers,"a1168,n1122.0"
33,1,две черные кошки,two black cats,"a1163,a1030,n1123.0"
34,1,занятая женщина,busy woman,"a1049,n1111"
35,1,не интересно,not interesting,"l202,a1057"
36,1,не серьёзно,not serious,"l202,a1089"
37,1,эмоциональный человек,emotional person,"a1108,n2087"
38,1,секретная информация,secret information,"a1094,n1240"
39,1,разговаривать по-русски,to speak Russian,"x01v1141,v1141,a1153"
40,1,ломать,to break,"x01v1116,v1116"
41,1,они коллекционируют книги,they collect books,"l106,v1079,n1045.0"
42,1,мы пьём это,we drink it,"l105,v1120,l108"
43,1,строить города,to build cities,"x01v1119,v1119,n1181.0"
44,1,больное животное,sick animal,"a1018,n1124"
45,1,нет мыши,no mouse,"l201,n1126"
46,1,нет собак,no dogs,"l201,n1127.0"
47,1,большой паук,big spider,"a1020,n1125"
48,1,горячий суп,hot soup,"a1013,n1244"
49,1,не харизматичный,not charismatic,"l202,a1110"
50,1,цивилизованный мир,civilized world,"a1111,n1175"
51,1,индивидуальный стиль,individual style,"a1112,n1382"
52,1,не романтично,not romantic,"l202,a1114"
53,1,примитивный язык,primitive language,"a1113,n1298"
54,1,пить воду,to drink water,"x01v1120,v1120,n1258"
55,1,Выходи замуж за меня!,Marry me!,"v1156,l1101"
56,1,вы выглядите великолепно,you look great,"l107,v1152,a1050"
57,1,Помоги людям сейчас!,Help people now!,"v1033,n1202,o1002"
58,1,покажи мне деньги,show me money,"v1042,l1101,n1254"
59,1,голодный лев,hungry lion,"a1040,n1128"
60,1,Глупый комар!,Stupid mosquito!,"a1039,n1129"
61,1,нет обезьяны,no monkey,"l201,n1130"
62,1,сырный омлет,cheese omelette,"n1248,n1131"
63,1,у нас есть пицца,we have pizza,"l105,v1064,n1132"
64,1,скандальные новости,scandalous news,"a1115,n1246"
65,1,нормальная жизнь,normal life,"a1083,n1197"
66,1,трагичная сцена,tragic scene,"a1123,n1089"
67,1,не ты,not you,"l202,l102"
68,1,будь скептичным,be skeptical,"v1157,a1118"
69,1,ты никогда не хлопаешь,you never clap,"l102,o1005,v1124"
70,1,всегда медитируйте,always meditate,"o1001,v1125"
71,1,анонсировать,to announce,"x01v1126,v1126"
72,1,паниковать,to panic,"x01v1127,v1127"
73,1,инвестируй деньги,invest money,"v1128,n1254"
74,1,девять коктейлей,nine cocktails,"a1170,n1133.0"
75,1,вкусные чипсы,tasty chips,"a2033,n1134"
76,1,нет рецепта,no recipe,"l201,n1135"
77,1,утренний кофе,morning coffee,"n1392,n1245"
78,1,нет специального салата,no special salad,"l201,a1077,n1136"
79,1,легендарный чемпион,legendary champion,"a1119,n1100"
80,1,профессиональный тренер,professional trainer,"a1067,n1103"
81,1,мёртвое тело,dead body,"a1054,n1070"
82,1,интуитивный дизайн,intuitive design,"a1122,n1205"
83,1,не пунктуальный,not punctual,"l202,a1098"
84,1,медитировать,to meditate,"x01v1125,v1125"
85,1,путешествуй,travel,v1146
86,1,импровизируй,improvise,v1162
87,1,ты никогда не реагируешь,you never react,"l102,o1005,v1132"
88,1,помогать людям,to help people,"x01v1033,v1033,n1202"
89,1,вкусный торт,tasty cake,"a2033,n1144"
90,1,"Один лимон, пожалуйста","One lemon, please","a1162,n1139,o1016"
91,1,плохие новости,bad news,"a1017,n1246"
92,1,громкая музыка,loud music,"a2030,n1247"
93,1,нет фри сегодня,no fries today,"l201,n1137,o1003"
94,1,один эпичный момент,one epic moment,"a1162,a1124,n1350"
95,1,местная традиция,local tradition,"a1134,n1284"
96,1,дружелюбная улыбка,friendly smile,"a1126,n1068"
97,1,блефовать,to bluff,"x01v1131,v1131"
98,1,открытое окно,open window,"a1128,n1056"
99,1,они никогда не спят,they never sleep,"l106,o1005,v1134"
100,1,повторять,to repeat,"x01v1106,v1106"
201,2,добрый человек,kind person,"a2050,n2087"
202,2,нет песка,no sand,"l201,n2181"
203,2,нет врагов,no enemies,"l201,n2108.0"
204,2,падать,to fall,"x01v2146,v2146"
205,2,остаться здесь,to stay here,"x01v2147,v2147,o1007"
206,2,они воруют деньги,they steal money,"l106,v2097,n1254"
207,2,мы распространяем новости,we spread news,"l105,v2100,n1246"
208,2,создать искусство,to create art,"x01v2118,v2118,n2193"
209,2,не уверен,not sure,"l202,a2044"
210,2,ленивые студенты,lazy students,"a2014,n1406.0"
211,2,нет быстрой лошади,no fast horse,"l201,a1021,n2109"
212,2,нет заботы,no care,"l201,n2206"
213,2,нет салфеток,no napkins,"l201,n2130.0"
214,2,мы обмениваемся мнениями,we exchange opinions,"l105,v2123,n2242.0"
215,2,запоминай новые слова,memorize new words,"v2133,a1029,n2258.0"
216,2,решить (что-то сделать),to decide,"x01v2154,v2154"
217,2,положи сахар в чай,put sugar in tea,"v2103,n1231,o1011,n1256"
218,2,действовать храбро,to act brave,"x01v2150,v2150,a2011"
219,2,11 жирных свиней,eleven fat свиньи,"a1175,a2005,n2113.0"
220,2,лабораторная крыса,lab rat,"n1154,n2111"
221,2,нет голубей,no pigeons,"l201,n2112.0"
222,2,голодный гиппопотам,hungry hippo,"a1040,n2114"
223,2,морская змея,sea snake,"n2153,n2115"
224,2,тяжёлая сумка,heavy bag,"a2051,n1043"
225,2,не здоров,not healthy,"l202,a2046"
226,2,не ясно,not clear,"l202,a2047"
227,2,смешная шутка,funny joke,"a2052,n1301"
228,2,я карабкаюсь по деревьям,I climb trees,"l101,v2119,n2018.0"
229,2,смущать,to embarrass,"x01v2092,v2092"
230,2,"Я надеюсь, у тебя есть деньги!",I hope you have money!,"l101,v2153,l102,v1064,n1254"
231,2,они становятся друзьями,they become friends,"l106,v2014,n1110.0"
232,2,"Пожалуйста, поставь это",Please set it,"o1016,v2105,l108"
233,2,"Прости меня, малыш","Forgive me, baby","v2016,l1101,n1121"
234,2,один старый попугай,one old parrot,"a1162,a1014,n2116"
235,2,нет диких животных,no wild animals,"l201,a3021,n1124.0"
236,2,Глупые мухи!,Stupid flies!,"a1039,n2119.0"
237,2,12 коров,twelve cows,"a1176,n2117.0"
238,2,нет торговли сегодня,no trade today,"l201,n2207,o1003"
239,2,не очень смышлёный,not very clever,"l202,l401,a2048"
240,2,неправильный ответ,wrong answer,"a2054,n2214"
241,2,нежное прикосновение,gentle touch,"a2055,n1225"
242,2,не очень просто,not very simple,"l202,l401,a2049"
243,2,прекрасная погода,fine weather,"a2056,n2185"
244,2,прибывать,to arrive,"x01v2155,v2155"
245,2,уважай правила,respect rules,"v2040,n2221.0"
246,2,всегда общайся,always communicate,"o1001,v2041"
247,2,попытайся сейчас,try now,"v2108,o1002"
248,2,никогда не используй это,never use it,"o1005,v2109,l108"
249,2,27 тарелок,twenty seven plates,"a1191,n2125.0"
250,2,деликатесная говядина,delicious beef,"a2112,n2121"
251,2,нет чистой миски,no clean bowl,"l201,a1019,n2124"
252,2,я покупаю зелёные овощи,I buy green vegetables,"l101,v1065,a1005,n2122.0"
253,2,пластиковая вилка,plastic fork,"n1232,n2123"
254,2,милая игра,nice game,"a2031,n1300"
255,2,спокойный голос,calm voice,"a2057,n2081"
256,2,гордая мать,proud mother,"a2058,n1094"
257,2,не ты,not you,"l202,l102"
258,2,Офигенно!,Awesome!,a2059
259,2,ты нажимаешь на кнопки,you press buttons,"l102,v2110,n3050.0"
260,2,я сомневаюсь в тебе,I doubt you,"l101,v2117,l102"
261,2,разоблачить,to expose,"x01v3041,v3041"
262,2,сравнивать результаты,to compare results,"x01v2055,v2055,n1341.0"
263,2,управляй проектами,manage projects,"v2045,n1292.0"
264,2,газовая духовка,gas oven,"n1204,n2127"
265,2,я люблю чеснок,I love garlic,"l101,v1031,n2128"
266,2,нет чистой тарелки,no clean plate,"l201,a1019,n2125"
267,2,нет свободы,no freedom,"l201,n2208"
268,2,нет острого ножа,no sharp knife,"l201,a2035,n2126"
269,2,не горький,not bitter,"l202,a2061"
270,2,бесшумная комната,silent room,"a2062,n1179"
271,2,нищие люди,broke people,"a2063,n1202"
272,2,Везёт же тебе!,Lucky you!,"a2064,l102"
273,2,я обещаю вам,I promise you,"l101,v2052,l107"
274,2,они никогда не проигрывают,they never lose,"l106,o1005,v2158"
275,2,почини это завтра,fix it tomorrow,"v2113,l108,o1004"
276,2,помой посуду,wash dishes,"v2114,n2234"
277,2,ты никогда не бронируешь,you never book,"l102,o1005,v2128"
278,2,присоединяйся ко мне сегодня,join me today,"v2061,l1101,o1003"
279,2,пивная кружка,beer mug,"n1257,n2129"
280,2,возьми салфетки,take napkins,"v1076,n2130.0"
281,2,нет общения,no communication,"l201,n2172"
282,2,не сломанное,not broken,"l202,a2072"
283,2,нет картошки сегодня,no potatoes today,"l201,n2131.0,o1003"
284,2,не напуган,not scared,"l202,a2069"
285,2,одно скромное мнение,one humble opinion,"a1162,a2066,n2242"
286,2,дурацкий план,foolish plan,"a2067,n1287"
287,2,не современное искусство,not modern art,"l202,a2084,n2193"
288,2,мягкая подушка (головная),soft pillow,"a2068,n2033"
289,2,любимые картинки,favourite pictures,"a1147,n2039.0"
290,2,они всегда забывают,they always forget,"l106,o1001,v2021"
391,3,нет бассейна,no pool,"l201,n3111"
392,3,не прозрачный,not transparant,"l202,a3053"
