1,1,я хочу какой-нибудь шоколад,I want some chocolate,"l101,v1032,l502,n1430"
2,1,любой студент может сделать это,any student can do it,"l505,n1406,v1163,v1121,l108"
3,1,каждый алкоголик,every alcoholic,"l507,n1407"
4,1,все люди знают это,all people know it,"l508,n1202,v1074,l108"
5,1,я вижу какого-то гангстера,I see some gangster,"l101,v1070,l501,n1408"
6,1,какие-либо специи,any spices,"l506,n1219.0"
7,1,кое-какие люди спрашивают тебя,some people ask you,"l503,n1202,v1040,l102"
8,1,некоторая диета,some diet,"l504,n1376"
9,1,слишком серьёзно,too serious,"l403,a1089"
10,1,не такой богатый,not so rich,"l202,l402,a1008"
11,1,Как чисто!,How clean!,"l705,a1019"
12,1,не очень умный,not very smart,"l202,l401,a1006"
13,1,супер странный день,super strange day,"l404,a1088,n1379"
14,1,нам нужно двигаться сейчас,we need to move now,"l105,v1158,x01v1054,v1054,o1002"
15,1,Как построить это?,How to build it?,"l705,x01v1119,v1119,l108"
16,1,не практиковать,not to practice,"l202,x01v1083,v1083"
17,1,Мне нравится танцевать!,I like to dance!,"l101,v1048,x01v1084,v1084"
18,1,"Танцуйте, идиоты!","Dance, idiots!","v1084,n1074.0"
19,1,"Не сейчас, доча!","Not now, daughter!","l202,o1002,n1080"
20,1,нет сладкого крема,no sweet cream,"l201,a1023,n1203"
21,1,любая женщина может полюбить вас,any woman can love you,"l505,n1111,v1163,v1031,l107"
22,1,у нас есть кое-какой дизайн,we have some design,"l105,v1064,l503,n1205"
23,1,нам нужен какой-то баланс,we need some balance,"l105,v1158,l501,n1206"
24,1,каждый муж должен делать это,every husband must do it,"l507,n1112,v1164,v1121,l108"
25,1,какой-либо контроль,any control,"l506,n1208"
26,1,"весь день, всю ночь","all day, all night","l508,n1379,l508,n1337"
27,1,нет паники,no panic,"l201,n1210"
28,1,какой-либо прогресс,any progress,"l506,n1211"
29,1,им нужен какой-нибудь стол завтра,they need some table tomorrow,"l106,v1158,l502,n1059,o1004"
30,1,очень секретная информация,very secret information,"l401,a1094,n1240"
31,1,слишком формально,too formal,"l403,a1093"
32,1,Как реалистично!,How realistic!,"l705,a1065"
33,1,не такой практичный,not so practical,"l202,l402,a1076"
